zip,city,state,lat,long
81615,snowmass village,CO,39.22115,-106.93203
81620,avon,CO,39.5966,-106.51437
81621,basalt,CO,39.38607,-106.88553
81623,carbondale,CO,39.25109,-107.20443
81624,collbran,CO,39.24808,-107.7775
81625,craig,CO,40.73385,-107.68729
81626,craig,CO,40.73385,-107.68729
81630,de beque,CO,39.46257,-108.54199
81631,eagle,CO,39.63852,-106.76545
81632,edwards,CO,39.63335,-106.60467
81633,dinosaur,CO,40.33837,-108.42922
81635,parachute,CO,39.51986,-108.04807
81636,battlement mesa,CO,39.51986,-108.04807
81637,gypsum,CO,39.77665,-107.10154
81638,hamilton,CO,40.32104,-107.5545
81639,hayden,CO,40.50597,-107.25309
81640,maybell,CO,40.65844,-108.51906
81641,meeker,CO,40.08042,-107.76296
81642,meredith,CO,39.31981,-106.65934
81643,mesa,CO,39.07824,-108.15794
81645,minturn,CO,39.45072,-106.41702
81646,molina,CO,39.10254,-107.99628
81647,new castle,CO,39.62107,-107.55421
81648,rangely,CO,39.97215,-108.73354
81649,red cliff,CO,39.51832,-106.31039
81650,rifle,CO,39.73874,-108.11825
81652,silt,CO,39.48535,-107.65623
81653,slater,CO,40.96556,-107.2706
81654,snowmass,CO,39.22582,-107.03029
81655,wolcott,CO,39.75115,-106.53377
81656,woody creek,CO,39.28382,-106.89719
81657,vail,CO,39.6512,-106.32342
81658,vail,CO,39.6512,-106.32342
82001,cheyenne,WY,41.09146,-104.93445
82002,cheyenne,WY,41.09146,-104.93445
82003,cheyenne,WY,41.09146,-104.93445
82005,fe warren afb,WY,41.14781,-104.86451
82006,cheyenne,WY,41.14781,-104.86451
82007,cheyenne,WY,41.06473,-104.74952
82008,cheyenne,WY,41.06473,-104.74952
82009,cheyenne,WY,41.3782,-104.84869
82010,cheyenne,WY,41.3782,-104.84869
82050,albin,WY,41.45317,-104.18978
82051,bosler,WY,41.57352,-105.61121
82052,buford,WY,41.11856,-105.30863
82053,burns,WY,41.25088,-104.35077
82054,carpenter,WY,41.06376,-104.36057
82055,centennial,WY,41.33766,-106.16839
82058,garrett,WY,42.09055,-105.59802
82059,granite canon,WY,41.05727,-105.17732
82060,hillsdale,WY,41.23548,-104.50146
82061,horse creek,WY,41.44497,-105.14914
82063,jelm,WY,40.88767,-105.98451
82070,laramie,WY,41.20538,-105.83205
82071,laramie,WY,41.20538,-105.83205
82072,laramie,WY,41.42475,-105.47819
82073,laramie,WY,41.35677,-105.58757
82081,meriden,WY,41.52211,-104.41714
82082,pine bluffs,WY,41.23336,-104.12183
82083,rock river,WY,41.65941,-106.08568
82084,tie siding,WY,41.03611,-105.54665
82190,yellowstone national park,WY,44.5744,-110.51808
82201,wheatland,WY,42.0185,-105.14688
82210,chugwater,WY,41.7466,-104.8308
82212,fort laramie,WY,42.28849,-104.52488
82213,glendo,WY,42.49126,-104.99113
82214,guernsey,WY,42.26072,-104.75951
82215,hartville,WY,42.38176,-104.76064
82217,hawk springs,WY,41.76566,-104.1701
82218,huntley,WY,41.76566,-104.1701
82219,jay em,WY,42.49874,-104.51339
82221,lagrange,WY,41.63837,-104.34296
82222,lance creek,WY,43.20146,-104.67087
82223,lingle,WY,42.12844,-104.39494
82224,lost springs,WY,43.04212,-104.79743
82225,lusk,WY,42.98524,-104.31652
82227,manville,WY,42.7617,-104.72258
82229,shawnee,WY,42.87662,-104.9679
82240,torrington,WY,42.24072,-104.17919
82242,van tassell,WY,42.69457,-104.10932
82243,veteran,WY,41.9945,-104.4275
82244,yoder,WY,41.88119,-104.43974
82301,rawlins,WY,41.88846,-107.49508
82310,jeffrey city,WY,41.88846,-107.49508
82321,baggs,WY,41.17811,-107.76322
82322,bairoil,WY,42.23769,-107.56102
82323,dixon,WY,41.04457,-107.49892
82324,elk mountain,WY,41.66703,-106.41037
82325,encampment,WY,41.16526,-107.07327
82327,hanna,WY,42.16539,-106.68554
82329,medicine bow,WY,42.08873,-106.07531
82331,saratoga,WY,41.38388,-106.80053
82332,savery,WY,41.05674,-107.29439
82334,sinclair,WY,41.8812,-106.99553
82335,walcott,WY,41.81001,-106.85236
82336,wamsutter,WY,41.73137,-108.19014
82401,worland,WY,43.98602,-108.14599
82410,basin,WY,44.36573,-108.12364
82411,burlington,WY,44.41451,-108.45813
82412,byron,WY,44.79597,-108.55223
82414,cody,WY,44.47308,-109.58733
82420,cowley,WY,44.92283,-108.45493
82421,deaver,WY,44.90754,-108.59837
82422,emblem,WY,44.49766,-108.38215
82423,frannie,WY,44.97006,-108.58398
82426,greybull,WY,44.52251,-107.76186
82428,hyattville,WY,44.30832,-107.52619
82430,kirby,WY,43.82016,-108.18853
82431,lovell,WY,44.84238,-108.16573
82432,manderson,WY,44.22677,-107.89135
82433,meeteetse,WY,44.06316,-109.10138
82434,otto,WY,44.38718,-108.30869
82435,powell,WY,44.82007,-108.93823
82440,ralston,WY,44.71983,-108.86398
82441,shell,WY,44.6435,-107.77168
82442,ten sleep,WY,43.87937,-107.31478
82443,thermopolis,WY,43.72509,-108.47147
82450,wapiti,WY,44.50528,-109.43546
82501,riverton,WY,43.03512,-108.20234
82510,arapahoe,WY,42.99405,-108.59798
82512,crowheart,WY,43.30055,-109.25649
82513,dubois,WY,43.59307,-109.64271
82514,fort washakie,WY,43.04967,-108.95359
82515,hudson,WY,42.90374,-108.54265
82516,kinnear,WY,43.20144,-108.86383
82520,lander,WY,42.69049,-108.62851
82523,pavillion,WY,43.44312,-108.81411
82524,saint stephens,WY,43.44312,-108.81411
82601,casper,WY,43.09718,-106.38744
82602,casper,WY,43.09718,-106.38744
82604,casper,WY,42.85792,-106.76934
82605,casper,WY,42.85792,-106.76934
82609,casper,WY,42.80683,-106.18906
82615,shirley basin,WY,42.80683,-106.18906
82620,alcova,WY,42.46957,-107.09999
82630,arminto,WY,43.15275,-107.30617
82633,douglas,WY,43.02565,-105.42223
82635,edgerton,WY,43.39814,-106.22238
82636,evansville,WY,42.90923,-106.16892
82637,glenrock,WY,42.81437,-105.88638
82638,hiland,WY,43.11536,-107.34357
82639,kaycee,WY,43.71549,-106.60918
82640,linch,WY,43.56598,-106.1957
82642,lysite,WY,43.26262,-107.61966
82643,midwest,WY,43.44578,-106.26892
82644,mills,WY,42.84311,-106.37625
82646,natrona,WY,42.99606,-106.826
82648,powder river,WY,43.29488,-107.13995
82649,shoshoni,WY,43.29934,-108.05636
82701,newcastle,WY,43.7037,-104.43779
82710,aladdin,WY,44.70768,-104.27047
82711,alva,WY,44.70934,-104.45864
82712,beulah,WY,44.45337,-104.1216
82714,devils tower,WY,44.57159,-104.69965
82715,four corners,WY,44.11904,-104.13339
82716,gillette,WY,44.48072,-105.68542
82717,gillette,WY,44.48072,-105.68542
82718,gillette,WY,43.88124,-105.61308
82720,hulett,WY,44.79764,-104.67587
82721,moorcroft,WY,44.49175,-104.91258
82723,osage,WY,43.99633,-104.41395
82725,recluse,WY,44.87763,-105.7088
82727,rozet,WY,44.32799,-105.19839
82729,sundance,WY,44.35172,-104.36137
82730,upton,WY,44.04329,-104.69889
82731,weston,WY,44.82086,-105.28786
82732,wright,WY,43.70242,-105.62093
82801,sheridan,WY,44.84451,-106.83969
82831,arvada,WY,44.62376,-106.06917
82832,banner,WY,44.60032,-106.79545
82833,big horn,WY,44.61987,-107.12312
82834,buffalo,WY,44.23696,-106.65642
82835,clearmont,WY,44.77748,-106.35874
82836,dayton,WY,44.78182,-107.50267
82837,leiter,WY,44.78402,-106.26489
82838,parkman,WY,44.94529,-107.55833
82839,ranchester,WY,44.92366,-107.15494
82840,saddlestring,WY,44.92366,-107.15494
82842,story,WY,44.57674,-106.92879
82844,wolf,WY,44.78645,-107.22022
82845,wyarno,WY,44.75848,-106.6739
82901,rock springs,WY,41.36487,-109.00245
82902,rock springs,WY,41.36487,-109.00245
82922,bondurant,WY,43.13997,-110.38957
82923,boulder,WY,42.65397,-109.46209
82925,cora,WY,43.23144,-109.8926
82929,little america,WY,41.55995,-109.84991
82930,evanston,WY,41.00813,-110.63716
82931,evanston,WY,41.00813,-110.63716
82932,farson,WY,42.25268,-109.3557
82933,fort bridger,WY,41.27981,-110.45748
82934,granger,WY,41.60405,-110.01286
82935,green river,WY,41.69098,-109.67217
82936,lonetree,WY,41.06521,-110.18397
82937,lyman,WY,41.35588,-110.26619
82938,mc kinnon,WY,41.14441,-109.7202
82939,mountain view,WY,41.20709,-110.33109
82941,pinedale,WY,43.04012,-109.95414
82942,point of rocks,WY,41.71746,-108.85283
82943,reliance,WY,41.75462,-109.20805
82944,robertson,WY,41.10153,-110.50676
82945,superior,WY,41.73721,-109.05174
83001,jackson,WY,43.51048,-110.46116
83002,jackson,WY,43.51048,-110.46116
83011,kelly,WY,43.56135,-110.4368
83012,moose,WY,43.71496,-110.74199
83013,moran,WY,43.95445,-110.43579
83014,wilson,WY,43.45859,-110.9368
83025,teton village,WY,43.59236,-110.83138
83101,kemmerer,WY,41.96375,-110.54814
83110,afton,WY,42.72279,-110.9013
83111,auburn,WY,42.76815,-111.12375
83112,bedford,WY,42.91945,-110.8309
83113,big piney,WY,42.53214,-110.25692
83114,cokeville,WY,42.17627,-110.94509
83115,daniel,WY,42.89739,-110.29948
83116,diamondville,WY,41.77257,-110.53577
83118,etna,WY,43.04942,-111.00229
83119,fairview,WY,42.64394,-110.98824
83120,freedom,WY,42.93376,-111.13786
83121,frontier,WY,41.82026,-110.53372
83122,grover,WY,42.82027,-110.94651
83123,la barge,WY,42.22391,-110.2632
83124,opal,WY,41.77054,-110.23093
83126,smoot,WY,42.57963,-110.84469
83127,thayne,WY,42.95548,-110.96513
83128,alpine,WY,43.12143,-110.7886
83201,pocatello,ID,42.88941,-112.38465
83202,pocatello,ID,42.96804,-112.3421
83203,fort hall,ID,43.04244,-112.49594
83204,pocatello,ID,42.79644,-112.52766
83205,pocatello,ID,42.79644,-112.52766
83206,pocatello,ID,42.79644,-112.52766
83209,pocatello,ID,42.85778,-112.4263
83210,aberdeen,ID,43.01939,-112.86185
83211,american falls,ID,42.7067,-113.01384
83212,arbon,ID,42.53354,-112.542
83213,arco,ID,43.55471,-113.30089
83214,arimo,ID,42.5452,-112.29039
83215,atomic city,ID,43.44314,-112.81236
83217,bancroft,ID,42.77531,-111.93732
83218,basalt,ID,43.31766,-112.16542
83220,bern,ID,42.36305,-111.3908
83221,blackfoot,ID,43.33608,-112.54511
83223,bloomington,ID,42.18399,-111.40859
83226,challis,ID,44.66892,-114.36489
83227,clayton,ID,44.24934,-114.50171
83228,clifton,ID,42.19562,-112.04029
83229,cobalt,ID,42.19562,-112.04029
83230,conda,ID,42.19562,-112.04029
83232,dayton,ID,42.13871,-111.97165
83233,dingle,ID,42.15796,-111.23508
83234,downey,ID,42.41859,-112.09384
83235,ellis,ID,44.60826,-113.80329
83236,firth,ID,43.24319,-111.90324
83237,franklin,ID,42.02704,-111.77523
83238,geneva,ID,42.33102,-111.10831
83239,georgetown,ID,42.5063,-111.32836
83241,grace,ID,42.52144,-111.7597
83243,holbrook,ID,42.24143,-112.6653
83244,howe,ID,43.95954,-113.11644
83245,inkom,ID,42.81817,-112.22036
83246,lava hot springs,ID,42.6111,-112.02926
83250,mccammon,ID,42.66737,-112.20435
83251,mackay,ID,43.93757,-113.89617
83252,malad city,ID,42.19026,-112.45835
83253,may,ID,44.31889,-113.69032
83254,montpelier,ID,42.32833,-111.26807
83255,moore,ID,43.69689,-113.57173
83256,moreland,ID,43.69689,-113.57173
83261,paris,ID,42.21612,-111.42071
83262,pingree,ID,43.18417,-112.76836
83263,preston,ID,42.16882,-111.75706
83271,rockland,ID,42.45794,-112.84559
83272,saint charles,ID,42.10497,-111.36387
83274,shelley,ID,43.35387,-112.09883
83276,soda springs,ID,42.76927,-111.52782
83277,springfield,ID,43.07036,-112.67626
83278,stanley,ID,44.37034,-114.89595
83281,swanlake,ID,42.31043,-111.95987
83283,thatcher,ID,42.35942,-111.6705
83285,wayan,ID,43.09836,-111.28729
83286,weston,ID,42.05319,-112.01483
83287,fish haven,ID,42.04658,-111.39806
83301,twin falls,ID,42.3932,-114.52218
83302,rogerson,ID,42.12883,-115.00172
83303,twin falls,ID,42.12883,-115.00172
83311,albion,ID,42.38959,-113.55677
83312,almo,ID,41.97585,-113.65429
83313,bellevue,ID,43.35826,-114.25221
83314,bliss,ID,42.97654,-114.93934
83316,buhl,ID,42.61389,-114.87212
83318,burley,ID,42.43679,-113.82127
83320,carey,ID,43.45232,-113.88364
83321,castleford,ID,42.46494,-114.91336
83322,corral,ID,43.35576,-114.97494
83323,declo,ID,42.49418,-113.39073
83324,dietrich,ID,42.87833,-114.26602
83325,eden,ID,42.58781,-114.24208
83327,fairfield,ID,43.48907,-114.80403
83328,filer,ID,42.57027,-114.61382
83330,gooding,ID,42.95286,-114.70822
83332,hagerman,ID,42.80193,-114.92051
83333,hailey,ID,43.56677,-114.3155
83334,hansen,ID,42.43782,-114.28489
83335,hazelton,ID,42.58125,-114.06714
83336,heyburn,ID,42.56346,-113.81928
83337,hill city,ID,43.22692,-115.14703
83338,jerome,ID,42.72257,-114.43289
83340,ketchum,ID,43.77184,-114.58323
83341,kimberly,ID,42.4195,-114.36962
83342,malta,ID,42.17777,-113.25128
83343,minidoka,ID,42.17777,-113.25128
83344,murtaugh,ID,42.44596,-114.13045
83346,oakley,ID,42.2098,-113.93485
83347,paul,ID,42.73392,-113.88076
83348,picabo,ID,43.25699,-114.10784
83349,richfield,ID,43.0949,-114.18157
83350,rupert,ID,42.69505,-113.58019
83352,shoshone,ID,43.07067,-114.41162
83353,sun valley,ID,43.6856,-114.33225
83354,sun valley,ID,43.67007,-114.32236
83355,wendell,ID,42.75421,-114.72742
83401,idaho falls,ID,43.55177,-111.89189
83402,idaho falls,ID,43.53152,-112.15451
83403,idaho falls,ID,43.53152,-112.15451
83404,idaho falls,ID,43.42448,-112.01199
83405,idaho falls,ID,43.42448,-112.01199
83406,idaho falls,ID,43.43887,-111.81734
83414,alta,WY,43.88851,-110.94924
83415,idaho falls,ID,43.88851,-110.94924
83420,ashton,ID,44.07283,-111.35131
83421,chester,ID,44.00502,-111.53798
83422,driggs,ID,43.73314,-111.23113
83423,dubois,ID,44.30001,-112.27027
83424,felt,ID,43.91288,-111.16588
83425,hamer,ID,43.91648,-112.24279
83427,iona,ID,43.52513,-111.93254
83428,irwin,ID,43.41869,-111.16481
83429,island park,ID,44.46774,-111.40232
83431,lewisville,ID,43.68884,-112.02966
83433,macks inn,ID,44.48405,-111.33313
83434,menan,ID,43.7539,-112.00956
83435,monteview,ID,43.98787,-112.56827
83436,newdale,ID,43.85686,-111.47658
83438,parker,ID,43.85686,-111.47658
83440,rexburg,ID,43.81596,-111.82301
83441,rexburg,ID,43.81596,-111.82301
83442,rigby,ID,43.67201,-111.89302
83443,ririe,ID,43.51973,-111.52659
83444,roberts,ID,43.69573,-112.24933
83445,saint anthony,ID,43.97871,-111.76879
83446,spencer,ID,44.47295,-112.19268
83448,sugar city,ID,43.84663,-111.69692
83449,swan valley,ID,43.28223,-111.40768
83450,terreton,ID,43.83221,-112.41524
83451,teton,ID,43.86877,-111.63641
83452,tetonia,ID,43.83663,-111.21957
83454,ucon,ID,43.59353,-111.9575
83455,victor,ID,43.61481,-111.17998
83460,rexburg,ID,43.81695,-111.78219
83462,carmen,ID,45.30433,-113.81071
83463,gibbonsville,ID,45.57031,-113.99128
83464,leadore,ID,44.50735,-113.23657
83465,lemhi,ID,44.77716,-113.70003
83466,north fork,ID,45.4242,-114.04185
83467,salmon,ID,45.00975,-113.8991
83468,tendoy,ID,44.93465,-113.60926
83469,shoup,ID,45.36347,-114.4059
83501,lewiston,ID,46.20696,-116.89629
83520,ahsahka,ID,46.53944,-116.32337
83522,cottonwood,ID,45.92288,-116.50574
83523,craigmont,ID,46.24473,-116.4521
83524,culdesac,ID,46.36879,-116.65716
83525,elk city,ID,45.78963,-115.5024
83526,ferdinand,ID,46.15138,-116.40947
83530,grangeville,ID,45.92139,-116.08486
83531,fenn,ID,45.92139,-116.08486
83533,greencreek,ID,46.10805,-116.23189
83535,juliaetta,ID,46.53773,-116.72262
83536,kamiah,ID,46.22095,-116.00325
83537,kendrick,ID,46.63146,-116.54506
83539,kooskia,ID,46.22378,-115.03001
83540,lapwai,ID,46.35391,-116.7887
83541,lenore,ID,46.51487,-116.46568
83542,lucile,ID,45.56272,-116.36246
83543,nezperce,ID,46.27487,-116.23675
83544,orofino,ID,46.49535,-116.15517
83545,peck,ID,46.42886,-116.42455
83546,pierce,ID,46.56739,-115.81731
83547,pollock,ID,45.19088,-116.18702
83548,reubens,ID,46.36133,-116.51442
83549,riggins,ID,45.38295,-116.21911
83552,stites,ID,46.00204,-115.92693
83553,weippe,ID,46.38353,-115.90472
83554,white bird,ID,45.70362,-116.28774
83555,winchester,ID,46.1236,-116.69549
83601,atlanta,ID,46.1236,-116.69549
83602,banks,ID,44.07218,-116.11469
83604,bruneau,ID,42.50827,-115.8056
83605,caldwell,ID,43.66239,-116.65642
83606,caldwell,ID,43.66239,-116.65642
83607,caldwell,ID,43.70795,-116.7508
83610,cambridge,ID,44.67502,-116.77269
83611,cascade,ID,44.71396,-115.39592
83612,council,ID,44.91441,-116.56458
83615,donnelly,ID,44.71687,-116.05194
83616,eagle,ID,43.77416,-116.39257
83617,emmett,ID,43.92995,-116.50567
83619,fruitland,ID,43.96729,-116.91219
83622,garden valley,ID,44.10591,-115.87728
83623,glenns ferry,ID,43.08033,-115.39115
83624,grand view,ID,42.91336,-116.14386
83626,greenleaf,ID,43.66901,-116.83156
83627,hammett,ID,42.92067,-115.53639
83628,homedale,ID,43.54059,-116.98142
83629,horseshoe bend,ID,43.91939,-116.16258
83630,huston,ID,43.91939,-116.16258
83631,idaho city,ID,43.86726,-115.76427
83632,indian valley,ID,44.53617,-116.4055
83633,king hill,ID,43.01816,-115.21421
83634,kuna,ID,43.45201,-116.32789
83635,lake fork,ID,43.45201,-116.32789
83636,letha,ID,43.9086,-116.6611
83637,lowman,ID,44.13535,-115.28899
83638,mccall,ID,45.0989,-115.93486
83639,marsing,ID,43.39705,-116.87116
83641,melba,ID,43.35129,-116.58622
83642,meridian,ID,43.57345,-116.40132
83643,mesa,ID,44.63046,-116.44398
83644,middleton,ID,43.75012,-116.58228
83645,midvale,ID,44.37087,-116.58086
83646,meridian,ID,43.64979,-116.43059
83647,mountain home,ID,43.43418,-115.50266
83648,mountain home a f b,ID,43.04963,-115.86557
83650,murphy,ID,42.848,-116.63716
83651,nampa,ID,43.58806,-116.62003
83652,nampa,ID,43.58806,-116.62003
83653,nampa,ID,43.58806,-116.62003
83654,new meadows,ID,45.09727,-116.35667
83655,new plymouth,ID,43.95155,-116.79084
83656,notus,ID,43.7265,-116.79869
83657,ola,ID,44.2245,-116.30178
83660,parma,ID,43.7991,-116.93136
83661,payette,ID,44.07776,-116.70438
83666,placerville,ID,43.96331,-115.97591
83669,star,ID,43.71782,-116.49758
83670,sweet,ID,44.01726,-116.3069
83671,warren,ID,45.35624,-115.20866
83672,weiser,ID,44.36698,-116.9424
83676,wilder,ID,43.65717,-116.91158
83677,yellow pine,ID,45.08024,-115.53309
83680,meridian,ID,45.08024,-115.53309
83686,nampa,ID,43.49527,-116.61139
83687,nampa,ID,43.60956,-116.52949
83701,boise,ID,43.60956,-116.52949
83702,boise,ID,43.67575,-116.16938
83703,boise,ID,43.66443,-116.24044
83704,boise,ID,43.62774,-116.28721
83705,boise,ID,43.56624,-116.22274
83706,boise,ID,43.59139,-116.19484
83707,boise,ID,43.59139,-116.19484
83708,boise,ID,43.59139,-116.19484
83709,boise,ID,43.54978,-116.28929
83711,boise,ID,43.54978,-116.28929
83712,boise,ID,43.61341,-116.11492
83713,boise,ID,43.63894,-116.33394
83714,garden city,ID,43.73203,-116.27976
83715,boise,ID,43.73203,-116.27976
83716,boise,ID,43.53452,-115.97112
83717,boise,ID,43.53452,-115.97112
83719,boise,ID,43.53452,-115.97112
83720,boise,ID,43.53452,-115.97112
83721,boise,ID,43.53452,-115.97112
83722,boise,ID,43.53452,-115.97112
83724,boise,ID,43.53452,-115.97112
83725,boise,ID,43.53452,-115.97112
83726,boise,ID,43.53452,-115.97112
83727,boise,ID,43.53452,-115.97112
83728,boise,ID,43.53452,-115.97112
83729,boise,ID,43.53452,-115.97112
83730,boise,ID,43.53452,-115.97112
83731,boise,ID,43.53452,-115.97112
83732,boise,ID,43.53452,-115.97112
83733,boise,ID,43.53452,-115.97112
83735,boise,ID,43.53452,-115.97112
83756,boise,ID,43.53452,-115.97112
83757,boise,ID,43.53452,-115.97112
83799,boise,ID,43.53452,-115.97112
83801,athol,ID,47.93827,-116.65887
83802,avery,ID,47.08007,-115.52848
83803,bayview,ID,48.03638,-116.44403
83804,blanchard,ID,48.03617,-116.97368
83805,bonners ferry,ID,48.84391,-116.49055
83806,bovill,ID,46.89361,-116.36232
83808,calder,ID,47.32186,-116.07027
83809,careywood,ID,48.06362,-116.57348
83810,cataldo,ID,47.54766,-116.45897
83811,clark fork,ID,48.0615,-116.23739
83812,clarkia,ID,47.01609,-116.22869
83813,cocolalla,ID,48.09743,-116.63516
83814,coeur d alene,ID,47.63961,-116.75208
83815,coeur d alene,ID,47.72484,-116.78902
83816,coeur d alene,ID,47.72484,-116.78902
83821,coolin,ID,48.58114,-116.85641
83822,oldtown,ID,48.1666,-117.0021
83823,deary,ID,46.8062,-116.51549
83824,desmet,ID,47.1136,-116.91012
83825,dover,ID,48.24752,-116.60071
83826,eastport,ID,48.97617,-116.1889
83827,elk river,ID,46.78001,-116.17472
83830,fernwood,ID,47.07838,-116.36533
83832,genesee,ID,46.55358,-116.90688
83833,harrison,ID,47.51559,-116.72228
83834,harvard,ID,46.97497,-116.66259
83835,hayden,ID,47.79612,-116.65825
83836,hope,ID,48.26373,-116.25139
83837,kellogg,ID,47.5096,-116.08104
83839,kingston,ID,47.61007,-116.16991
83840,kootenai,ID,48.31058,-116.51522
83841,laclede,ID,48.20162,-116.75114
83842,medimont,ID,47.44069,-116.55056
83843,moscow,ID,46.72268,-116.94172
83844,moscow,ID,46.72945,-117.01313
83845,moyie springs,ID,48.77845,-116.11779
83846,mullan,ID,47.47484,-115.76675
83847,naples,ID,48.57771,-116.44375
83848,nordman,ID,48.7159,-116.91592
83849,osburn,ID,47.51662,-116.00053
83850,pinehurst,ID,47.45459,-116.23092
83851,plummer,ID,47.29938,-116.91039
83852,ponderay,ID,48.30894,-116.54199
83853,porthill,ID,48.30894,-116.54199
83854,post falls,ID,47.71875,-116.97292
83855,potlatch,ID,46.9708,-116.92186
83856,priest river,ID,48.31053,-116.90064
83857,princeton,ID,46.89205,-116.79402
83858,rathdrum,ID,47.85308,-116.90776
83860,sagle,ID,48.18925,-116.53217
83861,saint maries,ID,47.26323,-116.5511
83864,sandpoint,ID,48.46778,-116.52874
83865,colburn,ID,48.46778,-116.52874
83866,santa,ID,47.15515,-116.42464
83867,silverton,ID,47.50572,-115.9488
83868,smelterville,ID,47.53432,-116.18142
83869,spirit lake,ID,47.97904,-116.89147
83870,tensed,ID,47.12587,-116.83166
83871,troy,ID,46.74623,-116.73931
83872,viola,ID,46.86214,-116.97011
83873,wallace,ID,47.61267,-115.88753
83874,murray,ID,47.63914,-115.78436
83876,worley,ID,47.44889,-116.92867
83877,post falls,ID,47.44889,-116.92867
84001,altamont,UT,40.3514,-110.27544
84002,altonah,UT,40.45199,-110.30781
84003,american fork,UT,40.46017,-111.71915
84004,alpine,UT,40.48814,-111.74906
84005,eagle mountain,UT,40.32513,-111.99656
84006,bingham canyon,UT,40.60131,-112.11715
84007,bluebell,UT,40.32135,-110.20174
84008,bonanza,UT,40.32135,-110.20174
84010,bountiful,UT,40.86774,-111.86726
84011,bountiful,UT,40.86774,-111.86726
84013,cedar valley,UT,40.29591,-112.09229
84014,centerville,UT,40.93213,-111.88506
84015,clearfield,UT,41.12089,-112.06123
84016,clearfield,UT,41.12089,-112.06123
84017,coalville,UT,40.93355,-111.20387
84018,croydon,UT,41.21539,-111.44543
84020,draper,UT,40.50025,-111.86742
84021,duchesne,UT,40.13018,-110.52755
84022,dugway,UT,40.27877,-112.76586
84023,dutch john,UT,40.845,-109.20402
84024,echo,UT,41.00765,-111.44734
84025,farmington,UT,40.98032,-111.90361
84026,fort duchesne,UT,40.281,-109.83949
84027,fruitland,UT,40.15754,-110.82253
84028,garden city,UT,41.93362,-111.4055
84029,grantsville,UT,40.62653,-112.72171
84031,hanna,UT,40.53283,-110.76874
84032,heber city,UT,40.36182,-111.20111
84033,henefer,UT,40.98568,-111.5011
84034,ibapah,UT,40.0602,-113.89529
84035,jensen,UT,40.20702,-109.2636
84036,kamas,UT,40.64134,-111.14476
84037,kaysville,UT,41.02505,-111.95054
84038,laketown,UT,41.87582,-111.31773
84039,lapoint,UT,40.48557,-109.80848
84040,layton,UT,41.09149,-111.92696
84041,layton,UT,41.07146,-111.98379
84042,lindon,UT,40.34078,-111.7245
84043,lehi,UT,40.41087,-111.87331
84044,magna,UT,40.71968,-112.1559
84045,saratoga springs,UT,40.33845,-111.91177
84046,manila,UT,40.94374,-109.82279
84047,midvale,UT,40.61518,-111.89075
84049,midway,UT,40.52481,-111.50985
84050,morgan,UT,41.01959,-111.67577
84051,mountain home,UT,40.39215,-110.42922
84052,myton,UT,40.17197,-109.99552
84053,neola,UT,40.44996,-110.0181
84054,north salt lake,UT,40.84114,-111.91696
84055,oakley,UT,40.77871,-111.08251
84056,hill afb,UT,41.12649,-111.99017
84057,orem,UT,40.31425,-111.7104
84058,orem,UT,40.28726,-111.72777
84059,orem,UT,40.28726,-111.72777
84060,park city,UT,40.65236,-111.50183
84061,peoa,UT,40.75266,-111.34289
84062,pleasant grove,UT,40.43484,-111.67779
84063,randlett,UT,39.98759,-109.70237
84064,randolph,UT,41.68383,-111.12535
84065,riverton,UT,40.49541,-111.94444
84066,roosevelt,UT,40.32926,-110.02868
84067,roy,UT,41.17183,-112.04815
84068,park city,UT,41.17183,-112.04815
84069,rush valley,UT,40.3814,-112.49747
84070,sandy,UT,40.577,-111.88907
84071,stockton,UT,40.41818,-112.31834
84072,tabiona,UT,40.35538,-110.66026
84073,talmage,UT,40.35652,-110.43503
84074,tooele,UT,40.55927,-112.27336
84075,syracuse,UT,41.08138,-112.07972
84076,tridell,UT,40.46648,-109.84551
84078,vernal,UT,40.62969,-109.48291
84079,vernal,UT,40.62969,-109.48291
84080,vernon,UT,40.1,-112.43011
84081,west jordan,UT,40.60282,-112.03763
84082,wallsburg,UT,40.36581,-111.39533
84083,wendover,UT,40.86033,-113.67266
84084,west jordan,UT,40.62288,-111.96463
84085,whiterocks,UT,40.58696,-109.92909
84086,woodruff,UT,41.47982,-111.22871
84087,woods cross,UT,40.88573,-111.93128
84088,west jordan,UT,40.59515,-111.96092
84089,clearfield,UT,40.59515,-111.96092
84090,sandy,UT,40.59515,-111.96092
84091,sandy,UT,40.59515,-111.96092
84092,sandy,UT,40.55778,-111.74311
84093,sandy,UT,40.59474,-111.82855
84094,sandy,UT,40.57182,-111.86214
84095,south jordan,UT,40.55724,-111.9789
84096,herriman,UT,40.51368,-112.09855
84097,orem,UT,40.30483,-111.67312
84098,park city,UT,40.73473,-111.53431
84101,salt lake city,UT,40.75639,-111.90002
84102,salt lake city,UT,40.76021,-111.86439
84103,salt lake city,UT,40.79519,-111.84247
84104,salt lake city,UT,40.74867,-111.98216
84105,salt lake city,UT,40.73826,-111.85954
84106,salt lake city,UT,40.70673,-111.85572
84107,salt lake city,UT,40.65804,-111.88444
84108,salt lake city,UT,40.78989,-111.73784
84109,salt lake city,UT,40.70265,-111.70606
84110,salt lake city,UT,40.70265,-111.70606
84111,salt lake city,UT,40.75591,-111.88397
84112,salt lake city,UT,40.76504,-111.84138
